0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
1	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	1.0
0	0	0	1.0
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	1	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	0.89000000000000001
0	0	0	1.0
0	0	0	1.0
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	1.0
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	1	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
0	0	0	0.85999999999999999
